time	V(out)	V(n001)	V(n002)
4.320182027601691e-005	5.146157e+000	4.148430e+000	1.999867e+000
4.328753456173121e-005	5.052711e+000	4.099370e+000	1.999867e+000
4.337324884744550e-005	4.963454e+000	4.050190e+000	1.999867e+000
4.345896313315980e-005	4.878388e+000	4.000891e+000	1.999867e+000
4.354467741887410e-005	4.797512e+000	3.951472e+000	1.999867e+000
4.367467741887412e-005	4.680537e+000	3.876295e+000	1.999867e+000
4.380467741887415e-005	4.567644e+000	3.800871e+000	1.999867e+000
4.393467741887417e-005	4.458831e+000	3.725201e+000	1.999867e+000
4.406467741887419e-005	4.354099e+000	3.649286e+000	1.999867e+000
4.419467741887421e-005	4.253448e+000	3.573124e+000	1.999867e+000
4.432467741887423e-005	4.156877e+000	3.496717e+000	1.999867e+000
4.445467741887425e-005	4.064388e+000	3.420063e+000	1.999867e+000
4.463753456173142e-005	3.937480e+000	3.311840e+000	1.999867e+000
4.482039170458859e-005	3.812720e+000	3.203215e+000	1.999867e+000
4.500324884744577e-005	3.690109e+000	3.094189e+000	1.999867e+000
4.518610599030294e-005	3.569646e+000	2.984762e+000	1.999867e+000
4.536896313316011e-005	3.451331e+000	2.874934e+000	1.999867e+000
4.555182027601728e-005	3.335164e+000	2.764704e+000	1.999867e+000
4.573467741887445e-005	3.221145e+000	2.654073e+000	1.999867e+000
4.606467741887451e-005	3.016299e+000	2.453390e+000	1.999867e+000
4.639467741887456e-005	2.811672e+000	2.251870e+000	1.999867e+000
4.672467741887461e-005	2.607266e+000	2.049513e+000	1.999867e+000
4.705467741887466e-005	2.403081e+000	1.846318e+000	1.999867e+000
4.738467741887472e-005	2.199115e+000	1.642287e+000	1.999867e+000
4.771467741887477e-005	1.995370e+000	1.437418e+000	1.999867e+000
4.804467741887482e-005	1.791846e+000	1.231713e+000	1.999867e+000
